verse_key,version_id,eng,local
ROM.7.20,2168,"But if I do the very thing that I dont want to do, then Im not the one doing it anymore. Instead, it is sin that lives in me that is doing it.","Satiɛ n bo m yo bu na m koro má ka m yo bu ni, nyini la ka, má mini ni m tii yo bu a, ama, satiɛ n bo i wo m ahore su ni yo bu a."
ROM.7.21,2168,"So I find that, as a rule, when I want to do what is good, evil is right there with me.","Ma ŋu ka nyini jɔrɛ n ti nahɔrɛ wɔ, ka, saŋga kɛrɛ bo m koro ka m yo sakpa, nyini saŋga ye m yo satiɛ a."
ROM.7.22,2168,I gladly agree with the Law on the inside.,"Dama m sunsunni ni m ahore su, m koro Nyɛmɛ nɔaniɛ kpamaa­wa ni."
ROM.7.23,2168,but I see a different law at work in my body. It wages a war against the law of my mind and takes me prisoner with the law of sin that is in my body.,"Ama, ma ŋu ka nɔaniɛ barasu be wo m ŋuniɛ­mbaa n kɛrɛ nu, nyini nɔaniɛ tiɛ n kun luɛ ni nɔaniɛ kpamaa­wa n bo i wo m sunsunni ni m ahore su n wɔ, na i kunma m ŋuniɛ­mbaa n kɛrɛ nu, na i tara m nyi m."
ROM.7.24,2168,Im a miserable human being. Who will deliver me from this dead corpse?.,"Oi. Mini aŋunfɔ­fɔ sɔ. Ŋma dé m tii ji a, na i yí m fite ahin adamande aŋuniɛ­mbaa n nu a, bo i sucin m kɔ yiwee n nu, na m ka ŋgbɛɛn n a?."
ROM.7.25,2168,"Thank God through Jesus Christ our Lord! So then Im a slave to Gods Law in my mind, but Im a slave to sins law in my body.","M da Nyɛmɛ asi, dama wɔ de m tii aji, ya Mibiɛ Yesu Kristo dɛɛ ti. Tɔ, mini dɔ, m sunsunni ni m ahore su, m su Nyɛmɛ nɔaniɛ kpamaa­wa n su wɔ, ama, m adamande dɛɛ woo­wa su, m su satiɛ atin su wɔ."
ROM.8.1,2168,So now there isnt any condemnation for those who are in Christ Jesus.,"Nyini ti, kisa, sɔnɔ kɛrɛ bo i ni Yesu Kristo ayo kun, Nyɛmɛ di má i jɔrɛ cin má i sui."
ROM.8.2,2168,The law of the Spirit of life in Christ Jesus has set you free from the law of sin and death.,"Dama Awiɛwiɛ Casi n dɛɛ nɔaniɛ kpamaa­wa n bo i ma ya ŋgɔɔ, na i fite Yesu Kristo dɔ ni, ade u tii aji, na wɔ yi u afite nɔaniɛ kpamaa­wa n bo i ma a yo satiɛ na a wu n nu ni."
ROM.8.3,2168,"God has done what was impossible for the Law, since it was weak because of selfishness. God condemned sin in the body by sending his own Son to deal with sin in the same body as humans, who are controlled by sin.","Nyini nɔaniɛ kpamaa­wa n la má faŋga, dama adamande aŋuniɛ­mbaa woo­wa n ayɔrɔki. Deke bo nɔaniɛ kpamaa­wa n akoro ayo má i ni, Nyɛmɛ ayo i, yiri la bo i sunmaari i tiɛŋgu Wa durunya n nu fɛn, ni aŋuniɛ­mbaa bo i ferema ni adamande dɛɛ n bo i yo satiɛ ni, na wɔ di satiɛ bo i wo adamande ŋuniɛ n nu n jɔrɛ, na wɔ yo i ŋgbɛɛn."
ROM.8.4,2168,"He did this so that the righteous requirement of the Law might be fulfilled in us. Now the way we live is based on the Spirit, not based on selfishness.","Deke bo i ti na Nyɛmɛ yoori sɔ n la ka, adena ya yo sa bo i kɔ atin su kabo nɔaniɛ kpamaa­wa n kereeri ni, dama yɛrɛ, ya su má adamande aŋuniɛ­mbaa woo­wa n atin su kun, ama, ya su awiɛwiɛ n dɛɛ atin ni su a."
ROM.8.5,2168,"People whose lives are based on selfishness think about selfish things, but people whose lives are based on the Spirit think about things that are related to the Spirit.","Minɛm kɛrɛ bo bu su adamande aŋuniɛ­mbaa woo­wa n atin su ni, bu sunsunni kɛrɛ wo adamande sa koroo­wa su wɔ, ama, minɛm bo bu su Awiɛwiɛ Casi n dɛɛ atin n su ni, bu sunsunni kɛrɛ wo Awiɛwiɛ Casi n jɔrɛ su wɔ."
ROM.8.6,2168,"The attitude that comes from selfishness leads to death, but the attitude that comes from the Spirit leads to life and peace.","Bo i sunsunni wo adamande aŋuniɛ­mbaa woo­wa n su, i mi wú ɔ, ama, bo i sunsunni wo Awiɛwiɛ Casi n jɔrɛ su, i mi nyá ŋgɔɔ, na i nyá ahoreda."
ROM.8.7,2168,"So the attitude that comes from selfishness is hostile to God. It doesnt submit to Gods Law, because it cant.","Dama sɔnɔ kɛrɛ bo i sunsunni kɛrɛ wo adamande aŋuniɛ­mbaa woo­wa n su ni, i mi ti Nyɛmɛ kpɔ­fɔ ɔ, i de má Nyɛmɛ nɔaniɛ kpamaa­wa ni, i koro de má i wɔ mmɔɔ fieo."
ROM.8.8,2168,People who are self-centered arent able to please God.,"na bo i su adamande dɛɛ aŋuniɛ­mbaa woo­wa n su ni, i koro yo má sa bo i sun Nyɛmɛ nu."
ROM.8.9,2168,"But you arent self-centered. Instead you are in the Spirit, if in fact Gods Spirit lives in you. If anyone doesnt have the Spirit of Christ, they dont belong to him.","Ama, ambɛrɛ yiri, am su má adamande aŋuniɛ­mbaa woo­wa n atin n su, am su Awiɛwiɛ Casi n dɛɛ atin ni su a, dama Awiɛwiɛ Casi n wo am nu n wɔ. Ama, sɔnɔ kɛrɛ bo i la má Kristo Awiɛwiɛ ni, i mi ti má Kristo dɛɛ."
ROM.8.10,2168,"If Christ is in you, the Spirit is your life because of Gods righteousness, but the body is dead because of sin.","Ama, ambɛrɛ bo Kristo wo am dɔ ni, am ŋuniɛ­mbaa n bá wu wɔ, satiɛ dɛɛ ti, ama, Awiɛwiɛ Casi ni ama am ŋgɔɔ, dama Nyɛmɛ dɔ, i de am ka am yo sa bo i kɔ atin su wɔ."
ROM.8.11,2168,"If the Spirit of the one who raised Jesus from the dead lives in you, the one who raised Christ from the dead will give life to your human bodies also, through his Spirit that lives in you.","Nahɔrɛ su, Nyɛmɛ teŋgeeri Yesu i yiwee n nu, nyini ti, nzɛn i Awiɛwiɛ Casi n wo am nu, haari am ŋuniɛ­mbaa wuuri mmɔɔ, i téŋge i kabo i teŋgeeri Yesu i yiwee n nu n wɔ, dama i Awiɛwiɛ n wo am nu n dɛɛ ti."
ROM.9.1,2168,"Im speaking the truth in Christ—Im not lying, as my conscience assures me with the Holy Spirit.","Tɔ, deke bo m sukan kere am ni, i ti nahɔrɛ wɔ, m bu má kɔrɛ, m ti Kristo dɛɛ wɔ, Awiɛwiɛ Casi n gusu kere m sunsunni nu a, ye i di daani m ahore su a."
ROM.8.12,2168,"So then, brothers and sisters, we have an obligation, but it isnt an obligation to ourselves to live our lives on the basis of selfishness.","Nyini dɛɛ ti, m ninbaam, ya di kaari, má yɛrɛ adamande aŋuniɛ­mbaa woo­wa n su dɛɛ kaari, bo má ya fa su yɛrɛ adamande aŋuniɛ­mbaa woo­wa n atin su ni."
ROM.9.2,2168,I have great sadness and constant pain in my heart.,"Yiri la ka, m ahore asaaki agaya, na saŋga kɛrɛ i suyo m yaa."
ROM.8.13,2168,"If you live on the basis of selfishness, you are going to die. But if by the Spirit you put to death the actions of the body, you will live.","Dama nzɛn am su adamande dɛɛ aŋuniɛ­mbaa woo­wa n atin su, am wú wɔ lɛɛ, ama, nzɛn am ma Awiɛwiɛ Casi n bukaari am, na am yakiiri adamande aŋuniɛ­mbaa woo­wa ni, am nyá ŋgɔɔ."
ROM.9.3,2168,"I wish I could be cursed, cut off from Christ if it helped my brothers and sisters, who are my flesh-and-blood relatives.","fa kɔ m ninbaa Yisareli­fɔm dɛɛ busu. Nzɛn má mini ni m tii kaari ŋgbɛɛn, na m kpaaki yakiiri Kristo, adena i buka m ninbaam, m dɛɛ tiɛŋgu minɛm ni, má m koro."
ROM.8.14,2168,All who are led by Gods Spirit are Gods sons and daughters.,"Minɛm kɛrɛ bo bu ma Nyɛmɛ Awiɛwiɛ n kere bu atin, bɛrɛ ti Nyɛmɛ nbaam a."
ROM.10.1,2168,"Brothers and sisters, my hearts desire is for Israels salvation. Thats my prayer to God for them.","M ninbaam, deke bo m koro i m ahore su la ka, m minɛm Yisareli­fɔm nya tii­de, m nyɛmɛsere lɛɛ saŋga kɛrɛ."
ROM.9.4,2168,"They are Israelites. The adoption as Gods children, the glory, the covenants, the giving of the Law, the worship, and the promises belong to them.","Bɛrɛ la Yisareli­fɔm bo Nyɛmɛ maari bu atin ka bu yo i nbaam, na bu ŋuuri i jirima woo­wa ni, na i faari sɛsɛ­sum diiri i di ni bɛrɛ ni, na i faari nɔaniɛ kpamaa­wa n maari bu ni, na i kereeri bu kabo bu su i barasu ni, na i seeri ka i yó sakpa beberebe ma bu ni."
ROM.8.15,2168,"You didnt receive a spirit of slavery to lead you back again into fear, but you received a Spirit that shows you are adopted as his children. With this Spirit, we cry, Abba, Father.","Dama Awiɛwiɛ Casi n bo am ade i ni, i yaki má am na am kaaki yo akɔɔm kun na am soro sɛrɛ, ama, yiri ma am yo Nyɛmɛ nbaam a, na yiri ma am koro bo fere Nyɛmɛ ka, Abba , i bu la ka, M Si."
ROM.10.2,2168,"I can vouch for them: they are enthusiastic about God. However, it isnt informed by knowledge.","M si tenle su ka bu nyunu aboro ka bu su Nyɛmɛ atin n su nahɔrɛ su, ama, bu si má kabo bu yo na bu su i su."
ROM.9.5,2168,"The Jewish ancestors are theirs, and the Christ descended from those ancestors. He is the one who rules over all things, who is God, and who is blessed forever. Amen.","Bu ti ya nam busu nu­fɔm wɔ, haari Kristo Tii­de­fɔ n bo Nyɛmɛ sunmaari i na i kaaki adamande baari durunya n nu ni, bu wuuri i fite bu dɛɛ busu n nu wɔ. Kristo Tii­de­fɔ ni la yiko tara deke n kɛrɛ, yiri ti Nyɛmɛ a, yiri ti ye ni kansi saŋga kɛrɛ a. Ami."
ROM.8.16,2168,"The same Spirit agrees with our spirit, that we are Gods children.",Awiɛwiɛ Casi n ni i tii buka ya dɛɛ awiɛwiɛ n ye i di daani ya ahore su se ka ya ti Nyɛmɛ nbaam a.
ROM.10.3,2168,"They dont submit to Gods righteousness because they dont understand his righteousness, and they try to establish their own righteousness.","Dama bu si má atin bo Nyɛmɛ de minɛm ka ba yo sa bo i kɔ atin su i dɔ ni, ama, bu kpini bu tiɛŋgu atin wɔ, na bu su i su. Nyini ti, na ba kete Nyɛmɛ atin ni, ba de má kabo Nyɛmɛ ŋa bu yo sa bo i kɔ atin su i dɔ ni."
ROM.9.6,2168,But its not as though Gods word has failed. Not all who are descended from Israel are part of Israel.,"I ti má ka Nyɛmɛ nɔaniɛ n ti má nahɔrɛ wɔ, dama má bu kɛrɛ bo bu wuuri bu Yisareli­fɔm busu nu ni n ti Yisareli­fɔm nahɔrɛ su a."
ROM.8.17,2168,"But if we are children, we are also heirs. We are Gods heirs and fellow heirs with Christ, if we really suffer with him so that we can also be glorified with him.","Kabo ya ti Nyɛmɛ nbaam ni, ya nyá deke n bo Nyɛmɛ ase ka i fá ma i minɛm ni, na ya ni Yesu Kristo gusu sáŋga nya deke n bo Nyɛmɛ ase ka i fá ma i minɛm n a. Nzɛn ya ni yiri saŋga diiri wahara, ya ni yiri gusu sáŋga nya i jirima woo­wa ni."
ROM.12.1,2168,"So, brothers and sisters, because of Gods mercies, I encourage you to present your bodies as a living sacrifice that is holy and pleasing to God. This is your appropriate priestly service.","Nyini ti, m ninbaam, m sere am wɔ, am niɛ kabo Nyɛmɛ asi am aŋunfɔ ayo am sakpa ni, na am fa am ŋu ma i, kabo má am yo yoo­wa fa ma i ni, ama, am toko la ŋgɔɔ, na am kaaki Nyɛmɛ minɛm na am su i ni anyum­boro. Nyini ti nyɛmɛsu bo i sun i nu a, dama wɔ yo sakpa ama am."
ROM.9.7,2168,"Not all of Abrahams children are called Abrahams descendants, but instead your descendants will be named through Isaac. .","Nahɔrɛ, má nbaam kɛrɛ bo Abraham wuuri bu ni ti i nbaam nahɔrɛ su a, ama, Nyɛmɛ yo seeri Abraham ka, U wa Izaki sin­fɔm ŋgumi yó u busu nu­fɔm a."
ROM.8.18,2168,I believe that the present suffering is nothing compared to the coming glory that is going to be revealed to us.,"M sunsun ka wahara n bo ya sudi i kisa ni, i ti má pui, ya koro fa má i sunsun má jirima woo­wa n bo Nyɛmɛ bá yi i kere ya ni."
ROM.10.4,2168,"Christ is the goal of the Law, which leads to righteousness for all who have faith in God.","I ti nahɔrɛ wɔ, ka Kristo juma n bo i yoori i ni, yiri kuunri nɔaniɛ kpamaa­wa n kɛrɛ nɔɔ a, adena sɔnɔ kɛrɛ bo i yoori i yarada, Nyɛmɛ de i mi ka i yo sa bo i kɔ atin su i dɔ."
ROM.12.2,2168,"Dont be conformed to the patterns of this world, but be transformed by the renewing of your minds so that you can figure out what Gods will is—what is good and pleasing and mature.","Má am ma am woo­wa ti kabo durunya n nu­fɔm woo­wa ti barasu ni, ama, am kaaki am sunsunni fɔfɔrɛ, na am kaaki am wo, nyini ma am koro si Nyɛmɛ koroya­nu sa a, bo i ti kpa, na i sun i nu, na i ti kabo i koro ka i ti ni."
ROM.9.8,2168,"That means it isnt the natural children who are Gods children, but it is the children from the promise who are counted as descendants.","Nyini la ka, má nbaam kɛrɛ bo Abraham wuuri bu kabo adamande wu nbaam ni ti Nyɛmɛ nbaam nahɔrɛ su a, ama, i nbaam bo Nyɛmɛ seeri ka i wú bu ni ŋgumi, ti i busu nu­fɔm nahɔrɛ su a."
ROM.8.19,2168,The whole creation waits breathless with anticipation for the revelation of Gods sons and daughters.,"Deke n kɛrɛ bo Nyɛmɛ ayi bu n ŋminda ni anyum­boro wɔ, na bu bá ŋu kabo Nyɛmɛ yí i nbaam fite fofoe n nu."
ROM.10.5,2168,Moses writes about the righteousness that comes from the Law: The person who does these things will live by them. .,"Moyisi yo kɛrɛ fa kɔɔri kabo minɛ koro su nɔaniɛ kpamaa­wa n su, na bu yo sa bo i kɔ atin su Nyɛmɛ dɔ, i ŋa, Sɔnɔ kɛrɛ bo i su nɔaniɛ kpamaa­wa n kɛrɛ su, i mi nyá ŋgɔɔ."
ROM.12.3,2168,"Because of the grace that God gave me, I can say to each one of you: dont think of yourself more highly than you ought to think. Instead, be reasonable since God has measured out a portion of faith to each one of you.","Tɔ, Nyɛmɛ aceeri n bo wɔ fa ama m dɛɛ ti, m sutu am kɛrɛ fɔ ɔ ka, má be wura i ŋu kpiri tara kabo i ti ni, ama, sɔnɔ kɛrɛ sunsun na i niɛ i ŋu kabo i ti nahɔrɛ su barasu, na i si kabo Nyɛmɛ ama i mi yarada barasu ni."
ROM.9.9,2168,"The words in the promise were: A year from now I will return, and Sarah will have a son .","Dama kabo Nyɛmɛ yo seeri i n yaa, i ŋa, Ti fɛn, ŋgɔɔ cɛɛn ka buusɔ, m káaki ba na m bá ŋu ka u yi Saara bita baa­biɛsɔ."
ROM.8.20,2168,"Creation was subjected to frustration, not by its own choice—it was the choice of the one who subjected it—but in the hope.","Dama deke n kɛrɛ bo Nyɛmɛ ayi bu n wo bɛrɛ wɔ, bu la má kpɛrɛ, má ka bɛrɛ koro sɔ a, ama, Nyɛmɛ ma bu la má kpɛrɛ a. Deke bo i ti na i yo sɔ n la ka, i la tama."
ROM.10.6,2168,"But the righteousness that comes from faith talks like this: Dont say in your heart , Who will go up into heaven? .","Ama, fa kɔ kabo yarada dɛɛ ti, na sɔnɔ yo sa bo i kɔ atin su Nyɛmɛ dɔ ni, i ŋa, Má a sunsun u ahore su ka, ŋma fún kɔ aŋgoro a? Nyini la ka, i kɔ́ fa Kristo jura ba lɛɛ."
ROM.12.4,2168,"We have many parts in one body, but the parts dont all have the same function.","Adamande aŋuniɛ­mbaa n ti mɔmɔ kun wɔ, ama, i la bue bue, i kɛrɛ ni i juma bo i yo i."
ROM.9.10,2168,"Not only that, but also Rebecca conceived children with one man, our ancestor Isaac.","Má nyini ŋgumi a, am teŋge su ka ya na Izaki yo maari i yi Rɛbɛka akunnu, ye i wuuri ndaam n a."
ROM.8.21,2168,that the creation itself will be set free from slavery to decay and brought into the glorious freedom of Gods children.,"ka deke n kɛrɛ bo wɔ yi bu ni, bu nyá bu tii, na má bu yo akɔɔm kun, na bu wu na bu kpɔrɔ, ama, na bu nyá tii­de ni jirima woo­wa kabo Nyɛmɛ nbaam kɛrɛ nya i barasu ni."
ROM.10.7,2168,or Who will go down into the region below? .,"Wara Ŋma júra kunma ŋgoŋgo n bo i la má awieeri nu a? Nyini la ka, i kɔ́ fa Kristo fun fite bo ba wum n nu ba lɛɛ."
ROM.12.5,2168,"In the same way, though there are many of us, we are one body in Christ, and individually we belong to each other.","Ya gusu dɔ i ti sɔ ɔ lɛɛ, ya sunnu, ama, ya ni Kristo ayo kun n dɛɛ ti, ya ti aŋuniɛ­mbaa mɔmɔ kun wɔ, na ya kɛrɛ ti aŋuniɛ­mbaa n bue be bo ya buka ya beŋgu wɔ."
ROM.9.11,2168,"When they hadnt been born yet and when they hadnt yet done anything good or bad, it was shown that Gods purpose would continue because it was based on his choice.","Saŋga bo Rɛbɛka nya wu má i ndaam ni, na bu nya yo má sakpa wara satiɛ be ni, nyini saŋga n ye Nyɛmɛ seeri i ka, Baa­kpiɛn ni bá su baa­kan n a. Nyɛmɛ dɛɛ koroya­nu ye i yoori sɔ n a, yiri koro i sɔnɔ ye i yiiri i a, má ka bu be sa­yoo­wa dɛɛ ti a."
ROM.8.22,2168,We know that the whole creation is groaning together and suffering labor pains up until now.,"Ya si ka deke n kɛrɛ bo Nyɛmɛ ayi bu ni, wo waraki ni yaari nu wɔ, haari ni kisa, kabo bara ba suwu baa na i di yaari ni."
ROM.10.8,2168,"But what does it say? The word is near you, in your mouth and in your heart .","Deke bo i suse n la ka, Nyɛmɛ nɔaniɛ n waari má ni wɔrɔ. I wo u nɔɔ nu, ni u ahore­mbaa mmɔɔ su. Yiri la labari n bo ya kaanri i n fa kɔ yarada­yo su ni."
ROM.11.1,2168,"So I ask you, has God rejected his people? Absolutely not! Im an Israelite, a descendant of Abraham, from the tribe of Benjamin.","M koro ka m bisa ka, Nyɛmɛ akete i minɛm wɔ, nzɛn sɛ a? Ai, wɔ kete má bu e. Am ti fɛn. Mini Pɔɔlu ni m tii, m ti Yisareli­fɔ ɔ. M ti Abraham busu nu­fɔ ɔ, m fite Bɛnjamin dɛɛ lɛɛ anɔ n nu wɔ."
ROM.12.6,2168,"We have different gifts that are consistent with Gods grace that has been given to us. If your gift is prophecy, you should prophesy in proportion to your faith.","Nyini ti, aceeri barasu barasum bo Nyɛmɛ ahɔrɔma n dɛɛ ti na wɔ fa ama ya ni, am ma ya fa yo i juma ni. Nzɛn aceeri n bo Nyɛmɛ afa ama be n la ka i sukan Nyɛmɛ nɔaniɛ ni, i ti ye ni ka i mi sufa yo juma, kabo i yarada n ti barasu ni."
ROM.9.13,2168,"As it is written, I loved Jacob, but I hated Esau .","Kabo ba kɛrɛ i Nyɛmɛ Jɔrɛ Kadasi n nu ni, ka, Nyɛmɛ ŋa, Jakɔbu, ye m koro i a, ama, Isawu yiri, m kpɔ i wɔ."
ROM.8.23,2168,And its not only the creation. We ourselves who have the Spirit as the first crop of the harvest also groan inside as we wait to be adopted and for our bodies to be set free.,"Má deke n bo Nyɛmɛ ayi bu ni ŋgumi wo waraki su a, ama, yɛrɛ mmɔɔ bo ya de i Awiɛwiɛ bo i ti ciciri su aceeri ni, ya wo waraki su suŋminda ni anyum­boro wɔ, ka Nyɛmɛ bá fa ya yo i nbaam, na i de ya ŋuniɛ ni."
ROM.10.9,2168,"Because if you confess with your mouth Jesus is Lord and in your heart you have faith that God raised him from the dead, you will be saved.","Nzɛn a teke u nɔɔ jɔjɔɔri minɛm nyunu ka, Yesu ti u Mibiɛ nahɔrɛ su, na a yoori yarada u ahore su ka Nyɛmɛ teŋgeeri i yiwee n nu, a nyá tii­de."
ROM.11.2,2168,"God hasnt rejected his people, whom he knew in advance. Or dont you know what the scripture says in the case of Elijah, when he pleads with God against Israel?.","Nyɛmɛ akete má i minɛm bo i du mɔ yiiri bu ni. Am nya kan má Nyɛmɛ Jɔrɛ Kadasi n nu fa kɔ i nɔaniɛ kan­fɔ Eliya n su, kabo i jarakiiri Yisareli­fɔm Nyɛmɛ dɔ n wɔ, nzɛn sɛ?."
ROM.12.7,2168,"If your gift is service, devote yourself to serving. If your gift is teaching, devote yourself to teaching.","Nzɛn Nyɛmɛ ama be aceeri ka i su amusui, i ti ye ni ka i mi sufa su. Nzɛn wɔ ma be aceeri ka i fa kere minɛm, i ti ye ni ka i mi sufa kere bu."
ROM.9.14,2168,So what are we going to say? Isnt this unfair on Gods part? Absolutely not!.,"Ye ya se sɛ wɔ? Ya koro se ka Nyɛmɛ ayo má sa bo i kɔ atin su, nzɛn sɛ? Ai, ya koro se má sɔ fieo."
ROM.8.24,2168,"We were saved in hope. If we see what we hope for, that isnt hope. Who hopes for what they already see?.","Tii­de n bo ya nya i ni, nyini ma ya la tama n a. Nzɛn a la deke, a se má ka a la tama ka a nya i. Deke bo sɔnɔ la i, i se má ka i la i tama."
ROM.10.10,2168,"Trusting with the heart leads to righteousness, and confessing with the mouth leads to salvation.","Dama sɔnɔ kɛrɛ bo i yoori yarada i ahore su, ye Nyɛmɛ de i ka i yo sa bo i kɔ atin su i dɔ a. Na sɔnɔ kɛrɛ bo i teke i nɔɔ jɔjɔɔri minɛm nyunu ka wɔ yo yarada, nyini ma i nya tii­de a."
